year	id	EMPL	AV	STAF	TURN	TOAS
1994	PL16968		652	462	1433	1337
1994	PL16977			3723	16330	30763
1994	PL16981		2408	1660	5479	1412
1994	PL16984				2555	
1994	PL16985				5150	3765
1994	PL16989			828	17902	4635
1994	PL16996			631	2700	606
1994	PL17004				2048	
1994	PL17009				30	246280
1994	PL17011				2814	
1994	PL17014				3737	1076
1994	PL17022		1349	1136	4126	1521
1994	PL17041				11013	3683
1994	PL17045		6444	849	12774	4182
1994	PL17049				3429	1927
1994	PL17050				2188	1132
1994	PL17056			863	5901	2425
1994	PL17058				5784	551
1994	PL17069				1644	
1994	PL17070				9563	3943
1994	PL17072				7915	8314
1994	PL17101				5035	1379
1994	PL17104				2094	1294
1994	PL17107				2962	
1994	PL17108				1059	1491
1994	PL17116				13035	6916
1994	PL17170				4817	5775
1994	PL17176				3947	
1994	PL17179				4727	
1994	PL17192			1463	12608	11566
1994	PL17209			862	24273	8236
1994	PL17210			1119	2662	1061
1994	PL17211				13773	9129
1994	PL17212				2860	2895
1994	PL17214				3750	1894
1994	PL17217		649	606	1334	699
1994	PL17218				4021	
1994	PL17219				2848	
1994	PL17221				3322	2252
1994	PL17222		824	687	5332	1686
1994	PL17228			695	2460	984
1994	PL17231				1811	
1994	PL17233				3904	700
1994	PL17234				6155	
1994	PL17235				4806	756
1994	PL17238				3092	951
1994	PL17244		775	982	2457	3417
1994	PL17270				4740	5574
1994	PL17288				2602	1791
1994	PL17293				3635	2195
1994	PL17295				3256	557
1994	PL17300				2130	
1994	PL17308				3864	4114
1994	PL17311				14785	35224
1994	PL17312				10153	3558
1994	PL17315				9594	
1994	PL17318				7303	2221
1994	PL17350			73	23072	5094
1994	PL17354				6132	9386
1994	PL17355				3586	1327
1994	PL1736		97379	59844	176854	233968
1994	PL17362		508	1598	12970	6112
1994	PL17364		1185	1015	3106	2611
1994	PL17368				2352	
1994	PL17392				2567	
1994	PL17396				3993	869
1994	PL17408			2643	7732	29514
1994	PL17421				5967	2026
1994	PL17490		-8	826	2559	1709
1994	PL1751		319495	19450	465288	147614
1994	PL1752		68933	17538	232134	213961
1994	PL1756				43716	31244
1994	PL1757				109956	
1994	PL1760				110954	
1994	PL1764		14682	11015	36580	22490
1994	PL17865			6770	47967	11314
1994	PL1791				127914	
1994	PL18248		12519	5782	21530	15266
1994	PL1826		8898	1488	33073	18582
1994	PL1831		13906	6098	47228	18563
1994	PL1835				10316	15142
1994	PL1842		24661	3248	84631	79576
1994	PL1849			5806	47147	24588
1994	PL1854				16237	
1994	PL1862					4240
1994	PL18866		2932	988	6520	5580
1994	PL18910			425	11322	823
1994	PL1893				4053	6498
1994	PL1895		6657	2872	23379	30382
1994	PL1912					25274
1994	PL1913				20940	14975
1994	PL19392		1324	777	2928	1561
1994	PL1941				27970	7608
1994	PL1952				13338	8743
1994	PL19522			620	3698	1881
1994	PL1965		2592	1600	13292	13302
1994	PL19761					5913
1994	PL1982				116527	89766
1994	PL1986				31015	37521
1994	PL2001		2258	1387	8021	3136
1994	PL2003				25379	
1994	PL2005				1999	
1994	PL20071			480	1130	812
1994	PL2009			520	24406	5176
1994	PL20126				9296	13763
1994	PL20190		1596	1092	8372	2096
1994	PL2026				2937	1671
1994	PL2050			2594	13607	8818
1994	PL20539				9427	4762
1994	PL2064			1739	17004	4726
1994	PL2067		6196	3926	14644	10221
1994	PL2080				21241	
1994	PL2158			23176	137173	108483
1994	PL2175				5330	3871
1994	PL2185				63906	
1994	PL2187				23199	28135
1994	PL2191		8690	4915	23146	11155
1994	PL2228		21172	9900	233704	57258
1994	PL2237		11360	5458	42263	38076
1994	PL2251		3794	874	17569	6087
1994	PL2270				22101	10323
1994	PL2291				5806	4361
1994	PL2295		3661	2028	6154	4882
1994	PL2298				138901	
1994	PL2358		12577	5558	18845	13920
1994	PL2386				9355	11467
1994	PL2396				2202	
1994	PL2398			10771	78225	76641
1994	PL2434		2704	2498	15005	13655
1994	PL2463		20099	6947	53885	27941
1994	PL2494		1699	406	13154	4522
1994	PL2501				402	
1994	PL2502				22204	
1994	PL2510				16063	13376
1994	PL2554				71172	52827
1994	PL2578			2060	5839	14251
1994	PL2599			860	3758	11663
1994	PL2606			141	517	17418
1994	PL2608		9102	4679	54115	51227
1994	PL2609		58248	17792	170682	149853
1994	PL2623			3216	14108	10829
1994	PL2631		3323	2531	9112	5983
1994	PL2632		2433	1243	5094	5759
1994	PL2634				6170	4469
1994	PL2651			47331	158275	183780
1994	PL2652				22477	45624
1994	PL2674		1526	704	39224	3635
1994	PL2675			2665	13555	16699
1994	PL2680				45867	35359
1994	PL2691				57210	96968
1994	PL2692			6446	39796	21698
1994	PL2697		7226	3593	26873	22894
1994	PL2724			800	12573	39268
1994	PL2731		3928	1945	13658	5965
1994	PL2758		14185	9795	23288	14865
1994	PL2771			3481	19263	14898
1994	PL2782		8340	4402	23623	24272
1994	PL2803				6872	
1994	PL2805				10237	3671
1994	PL2812				2752	1952
1994	PL2823				20071	
1994	PL2834			2374	21766	10131
1994	PL2837				103856	37653
1994	PL2842			2512	22494	9065
1994	PL2843			2546	14850	7818
1994	PL2846		7564	4730	14033	9876
1994	PL2861			362	1997	2829
1994	PL2884			321	18314	7718
1994	PL2886				57531	23599
1994	PL2895			1496	11855	9395
1994	PL2900				5385	2772
1994	PL2909				1717	1093
1994	PL2926				7049	1373
1994	PL2932				43226	
1994	PL2939				15171	
1994	PL2947				104338	
1994	PL2957				7496	
1994	PL2982				2036	1027
1994	PL2996				15504	14481
1994	PL30011				24345	15002
1994	PL3003		4026	3195	12123	14350
1994	PL3006				8950	5507
1994	PL30067	314				
1994	PL3015		10163	4111	10586	20380
1994	PL30159				33709	5731
1994	PL3017		2603	1650	5496	4769
1994	PL30191		11709	5101	29206	33100
1994	PL3028		6564	4476	12747	10209
1994	PL3029			3413	17503	15648
1994	PL3034				11756	6957
1994	PL30393			4632	12416	21868
1994	PL3041				28910	12699
1994	PL3044		8739	3190	25193	19366
1994	PL3047			1535	4212	1524
1994	PL30497	120				
1994	PL3050		3602	2270	7883	7884
1994	PL3054				45559	16168
1994	PL3055				18939	17484
1994	PL3056			3105	20318	10330
1994	PL30560		9588	5599	23047	11612
1994	PL30609			602	28985	8468
1994	PL3062		8763	6940	25396	10480
1994	PL3063		475	434	2710	931
1994	PL3064			20509	47574	98743
1994	PL3069			1306	3736	4042
1994	PL3070				8173	7864
1994	PL3071				89688	
1994	PL3072				37595	15997
1994	PL3077				24236	
1994	PL3078			2411	18810	16940
1994	PL3083				5896	20004
1994	PL3085		5490	4572	11367	12390
1994	PL3088				5320	7987
1994	PL3096			1781	6440	1504
1994	PL3099				22128	46425
1994	PL3103				26101	26853
1994	PL3105				23479	37876
1994	PL3107		14160	9782	26739	18663
1994	PL3108				29306	
1994	PL3125				35702	36214
1994	PL3131			2330	7038	11139
1994	PL3135				42682	
1994	PL3178		2112	1270	6460	3721
1994	PL3181		5313	3902	9951	16897
1994	PL3185				63996	13598
1994	PL3189		4140	2954	8145	5953
1994	PL3194		3086	2157	7423	9625
1994	PL3198				1877	2320
1994	PL3199		4105	1707	24571	9291
1994	PL3226				68797	
1994	PL3230				580	
1994	PL3247			6786	49581	32017
1994	PL3250				91158	103886
1994	PL3254			4643	26242	27051
1994	PL3257				4515	2639
1994	PL3258		5889	3955	14124	33733
1994	PL3259				6820	4066
1994	PL3265		572182	213562	1105819	1090336
1994	PL3282				48468	
1994	PL3294		4282	1783	19101	22843
1994	PL3296			3090	22578	15250
1994	PL3323				11153	8387
1994	PL3328				11899	9749
1994	PL3332				7435	4523
1994	PL3333				858	938
1994	PL3334				11550	
1994	PL3339				22999	15564
1994	PL3349		138998	32814	224198	314955
1994	PL3355				6784	34607
1994	PL3365				1646	2541
1994	PL3380				13168	2773
1994	PL3402		4454	5530	11663	15856
1994	PL3413			4510	13144	20871
1994	PL3421			5495	21759	17945
1994	PL3423			1525	18030	16725
1994	PL3438			6	354	3034
1994	PL3455		9080	7506	22164	26156
1994	PL3461		4611	3652	12880	9948
1994	PL3462				4053	4357
1994	PL3463			1762	5774	2176
1994	PL3468				9293	4585
1994	PL3481			3403	14887	14172
1994	PL3484				43380	78949
1994	PL35303	98				
1994	PL3531				11167	16042
1994	PL3541		14801	9973	65264	49291
1994	PL3546		1553	1082	4575	1803
1994	PL3552				27516	
1994	PL3558				8465	
1994	PL3560				2435	1459
1994	PL3568				22277	11710
1994	PL3572			-703763402	906672590	357049993
1994	PL3576				9451	
1994	PL3580				9389	
1994	PL3606		4357	1925	19664	12160
1994	PL3616		1100021	304656	1501793	2222461
1994	PL3622				157051	
1994	PL3623				4288	1590
1994	PL3625				1960	2309
1994	PL3659				64268	35297
1994	PL3672				30228	21960
1994	PL3680				45558	
1994	PL3683				7496	
1994	PL3685		1646	763	20694	4475
1994	PL3693			1128	5239	5547
1994	PL3702		8969	3511	34763	27276
1994	PL3705				53799	8863
1994	PL3736				19097	24417
1994	PL3743				89224	26278
1994	PL3750		2602	848	82687	28161
1994	PL3751				24932	17081
1994	PL3753				19495	1822
1994	PL3757			14138	96485	100212
1994	PL3758				204090	
1994	PL3759		24824	16865	115979	143697
1994	PL3764			4445	25888	12694
1994	PL3766				18094	
1994	PL3776				5622	
1994	PL3777				108237	
1994	PL3781			523	31726	16361
1994	PL3790		854	56	17477	6384
1994	PL3795				6794	
1994	PL3815				3328	2139
1994	PL3837				9072	6164
1994	PL3865				1761	
1994	PL3867				119343	138063
1994	PL3933				13397	
1994	PL3938				2513	9163
1994	PL3939			4353	17405	10213
1994	PL3942			3481	13868	3473
1994	PL3964				6091	
1994	PL3965				9280	3793
1994	PL3974		2254	1534	6595	6532
1994	PL3976			16979	155920	92519
1994	PL3978			331	2596	12692
1994	PL3985		932	806	3762	2946
1994	PL3990				13415	21220
1994	PL3992				3524	
1994	PL4002		1157	631	2948	3379
1994	PL4003		13161	4651	14834	18031
1994	PL4005		45840	19603	226161	176012
1994	PL4011		2509	973	43435	5380
1994	PL4029				85297	50407
1994	PL4034		2375	1372	6337	2323
1994	PL4035		5246	3921	11854	8333
1994	PL4070		3919	2314	9699	8237
1994	PL4089			3521	12399	11103
1994	PL4110		3546	1279	18299	4817
1994	PL4119				32196	
1994	PL4123		5768	3831	11532	6005
1994	PL4127			3454	30000	12198
1994	PL4129				5648	519
1994	PL4137		1756	672	2968	34486
1994	PL4147				27343	
1994	PL4155				11451	8366
1994	PL4156				17936	6200
1994	PL4159				38787	16763
1994	PL4169			3262	18519	10950
1994	PL4188				19483	14193
1994	PL4192				6899	3526
1994	PL4196		76989	67213	1103089	1006251
1994	PL4201				136878	28506
1994	PL4203			15670	52333	38048
1994	PL4220			3001	15327	5828
1994	PL4222			872	5505	1874
1994	PL4230			4225	18405	21274
1994	PL4244				23688	
1994	PL4258		3917	568	21489	3867
1994	PL4264			5226	20227	24281
1994	PL4265				14030	6911
1994	PL4277				21250	17556
1994	PL4286		5253	4395	9774	7440
1994	PL4287		1725	2106	6285	4233
1994	PL4289		8639	4507	30846	20753
1994	PL4290			6076	71363	90851
1994	PL4291				11177	6835
1994	PL4297		2128	525	19388	3971
1994	PL4311				7775	2353
1994	PL4312		2352	1239	4747	5548
1994	PL4316		5260	3172	14253	11189
1994	PL4318				37495	20600
1994	PL4320				69540	17585
1994	PL4328				7091	7910
1994	PL4329				6793	
1994	PL4332					2360
1994	PL4333			1754	5300	6360
1994	PL4336		3004	2556	6760	5566
1994	PL4337				3503	1166
1994	PL4338		2387	1402	16703	6764
1994	PL4360			1034	16578	6154
1994	PL4361				11629	4123
1994	PL4372		2246	767	15263	4892
1994	PL4375			952	2427	2187
1994	PL4394				117738	
1994	PL4403		3692	3221	10217	8348
1994	PL4410				43198	51775
1994	PL4415				2827	2631
1994	PL4419		9268	6999	15148	8698
1994	PL4438		13898	8122	39393	29220
1994	PL4455				29080	31288
1994	PL4456				47891	19947
1994	PL4479		17404	7679	65270	46236
1994	PL4481				4589	
1994	PL4482		26534	11776	136830	93865
1994	PL4486				15396	5673
1994	PL4487			2146	21290	45352
1994	PL4495			4260	7381	9517
1994	PL4510				12815	
1994	PL4514				8012	
1994	PL4526		12247	6514	24360	24641
1994	PL4528				10822	14825
1994	PL4534				28603	14015
1994	PL4541			7196	54197	61279
1994	PL4542				8999	13858
1994	PL4551					5020
1994	PL4561		10926	5754	23456	11778
1994	PL4563		12235	5076	22572	23565
1994	PL4565			11837	2929081	609092
1994	PL4568			3541	44270	26765
1994	PL4569				3801	8179
1994	PL4570			2350	17477	9993
1994	PL4575		7139	4331	27021	30964
1994	PL4578			412	12287	2201
1994	PL4598		2651	2091	7120	4004
1994	PL4608			3056	10068	6942
1994	PL4615				11235	64721
1994	PL4617			6691	295453	14764
1994	PL4618		9465	7289	23126	11440
1994	PL4619				19383	11706
1994	PL4622				14257	
1994	PL4623			1567	11322	7907
1994	PL4637				2551	1884
1994	PL4648				49864	35590
1994	PL4650		43293	5371	59654	36301
1994	PL4652			10989	36974	44188
1994	PL4655			2859	19554	6582
1994	PL4660				29907	4933
1994	PL4669		2964	1468	15775	5930
1994	PL4675		10642	3309	43311	46577
1994	PL4678		6948	5152	20229	13641
1994	PL4681					670
1994	PL4687				16881	
1994	PL4688		4582	5589	15956	15800
1994	PL4690				17921	
1994	PL4698			1088	24733	11140
1994	PL4708		4615	3280	9214	7127
1994	PL4711			9933	39922	34729
1994	PL4715			1886	23907	15884
1994	PL4717				20689	15260
1994	PL4720		9478	5459	20122	13793
1994	PL4722		4936	3235	14554	8313
1994	PL4724			4128	20309	20610
1994	PL4728			1497	8493	14570
1994	PL4738		6807	3623	8999	7415
1994	PL4742			4905	1788	13300
1994	PL4743		3575	2396	8765	8042
1994	PL4745				14722	5375
1994	PL4748				15124	3067
1994	PL4751			3994	18840	23006
1994	PL4767				67185	
1994	PL4790		2133	1111	5154	3035
1994	PL4810				3798	1730
1994	PL4822				5622	
1994	PL4825		3475	2557	18047	8253
1994	PL4828				14442	
1994	PL4841		4970	2773	13737	8380
1994	PL4845		1216	1059	3035	1764
1994	PL4855					14455
1994	PL4860		3346	885	7799	6539
1994	PL4862		1046	1699	3979	7180
1994	PL4863		1536	346	10930	2526
1994	PL4866			3362	39564	18632
1994	PL4870				18559	21904
1994	PL4871				26386	15208
1994	PL4877			432	10406	2801
1994	PL4884		2602	1577	12330	4914
1994	PL4893			3570	5916	47817
1994	PL4895		1323	1683	4583	5540
1994	PL4896		8502	3799	22711	15773
1994	PL4903		2541	1248	8666	5009
1994	PL4909		2519	922	9108	4928
1994	PL4910		3753	2871	11836	5493
1994	PL4911		8216	5473	41710	11292
1994	PL4915		3249	2294	15746	4584
1994	PL4917				11667	7249
1994	PL4919		961	790	2192	1354
1994	PL4924					281
1994	PL4934			6233	21102	13073
1994	PL4938			3419	21081	20812
1994	PL4939			1986	20411	8904
1994	PL4943		7434	1506	9923	8420
1994	PL4958				32973	8780
1994	PL4965		6401	3480	19507	17224
1994	PL4966			3304	15630	26800
1994	PL4971				21934	14674
1994	PL4972				12253	3244
1994	PL4976		18201	10733	38112	30695
1994	PL4979				5104	4392
1994	PL4988		2554	1059	20748	10267
1994	PL4992			1057	3653	1649
1994	PL4998				32038	
1994	PL5018			3202	15055	8207
1994	PL5028			1181	4353	3433
1994	PL5031		4167	1102	20755	8253
1994	PL5062			6613	29758	26829
1994	PL5064		6886	6005	14087	24717
1994	PL5100			2958	11265	7350
1994	PL5120				8802	19571
1994	PL5122		2783	1870	8937	5058
1994	PL5127		7882	5287	18083	15000
1994	PL5128		4447	2607	16866	8324
1994	PL5136				11530	
1994	PL5143		2152	1796	4798	3852
1994	PL5158		2239	1392	25546	5478
1994	PL5159		15527	8899	27089	19396
1994	PL5169				88699	90281
1994	PL5176				16922	8887
1994	PL5178				5575	2656
1994	PL5179			1661	13410	4630
1994	PL5182			2442	80002	198236
1994	PL5183		3963	3136	8884	8167
1994	PL5188		5027	3283	20501	6020
1994	PL5190			727	4265	3452
1994	PL5191		3548	3218	9820	8399
1994	PL5198				13614	2398
1994	PL5211				3417	4935
1994	PL5213		3824	1703	12478	2832
1994	PL5245		9512	7754	17860	14568
1994	PL5257		2643	1031	6489	3079
1994	PL5261			1746	7559	10272
1994	PL5266				6464	11695
1994	PL5283				11479	
1994	PL5288				2202	
1994	PL5297		5020	2923	10552	10791
1994	PL5298			2589	14506	4957
1994	PL5303				615	
1994	PL5312		918	890	2251	2383
1994	PL5322		4271	3791	10626	6504
1994	PL5326				4228	6929
1994	PL5327		1633	796	13659	3277
1994	PL5332				5331	4693
1994	PL5357			2165	9179	5581
1994	PL5358			2148	13549	9545
1994	PL5360			1743	8795	10134
1994	PL5368		3047	2143	10425	4871
1994	PL5372		9528	5069	21368	22748
1994	PL5380		931	943	2160	3737
1994	PL5398				7914	
1994	PL5405				84873	41058
1994	PL5412			1821	5863	4140
1994	PL5417				2577	
1994	PL5433				7251	7767
1994	PL5437				30650	2194
1994	PL5441			2878	11713	6860
1994	PL5443				17906	12794
1994	PL5449			1786	12001	5011
1994	PL5456				24220	17710
1994	PL5474			3580	14140	21528
1994	PL5493			7346	15054	10400
1994	PL5498				51592	150020
1994	PL5506				1720	
1994	PL5509		4567	2464	20684	12976
1994	PL5517				4045	
1994	PL5529				1994	
1994	PL5551				3586	2137
1994	PL5564			5667	58911	25365
1994	PL5565				6091	
1994	PL5581		1432	900	3447	2545
1994	PL5593		4760	1218	15510	11735
1994	PL5602			2371	3745	833
1994	PL5605		4108	2643	10493	6295
1994	PL5610			1144	3389	1742
1994	PL5614				5622	
1994	PL5634				5723	1095
1994	PL5636			4205	11783	23525
1994	PL5641				5068	1173
1994	PL5657			908	2025	2713
1994	PL5663				8280	2984
1994	PL5665			1022	11162	3434
1994	PL5683				107554	162207
1994	PL5685		2584	432	25795	4518
1994	PL5689		656	431	24246	7292
1994	PL5690					34624
1994	PL5702				6871	6379
1994	PL5703				24477	
1994	PL5709				12327	6651
1994	PL5715		1127	753	13049	2322
1994	PL5738				6689	
1994	PL5744		3085	1032	17292	11973
1994	PL5787				2562	1333
1994	PL5795		1511	384	23073	3261
1994	PL5796				7911	2796
1994	PL5808				10741	4597
1994	PL5817				5281	2768
1994	PL5823				4307	1887
1994	PL5844		2707	1045	16442	3925
1994	PL5853				24932	40251
1994	PL5860				13892	6577
1994	PL5861				762	
1994	PL5867				35835	16973
1994	PL5879				44087	
1994	PL5882				18600	
1994	PL5885			2097	25143	19720
1994	PL5893				9665	4837
1994	PL5896				6034	2639
1994	PL5913				12066	9549
1994	PL5914		21558	9139	124439	80110
1994	PL5925				4821	
1994	PL5929			984	12720	4181
1994	PL5930			5818	11694	8710
1994	PL5940				6174	391
1994	PL5958				6340	757
1994	PL5959				6433	1923
1994	PL5962				87373	24751
1994	PL5963				5251	1412
1994	PL5965				38543	5446
1994	PL5968				9430	8006
1994	PL5972		4715	2133	42679	13255
1994	PL5976			1691	26278	9642
1994	PL5981			656	5190	2912
1994	PL5984				16079	14600
1994	PL5985			1316	11183	4117
1994	PL5992				2924	
1994	PL6003				5046	772
1994	PL6004		22702	10397	71040	81066
1994	PL6019				2577	
1994	PL6024		1670	427	5701	2909
1994	PL6053		1923	1423	4605	2455
1994	PL6067			1433	7767	3521
1994	PL6070			869	65000	16126
1994	PL6074		1374	602	9038	3215
1994	PL6077				15452	3565
1994	PL6084				1646	
1994	PL6087		2410	1599	5187	2736
1994	PL6088			2734	4559	6030
1994	PL6092				6308	2596
1994	PL6101			134	12323	2346
1994	PL6107		2514	1260	15572	3927
1994	PL6108				11996	10548
1994	PL6110			652	6289	1437
1994	PL6123				13371	7146
1994	PL6128		6189	3983	13099	6741
1994	PL6134				9985	3035
1994	PL6135			92	6998	25213
1994	PL6138			484	5143	2357
1994	PL6141		2813	1241	5191	4734
1994	PL6142				11083	5647
1994	PL6147				1372	3960
1994	PL6148				5054	1320
1994	PL6161			912	15723	3710
1994	PL6163		1941	545	7354	2322
1994	PL6171				9120	4124
